,tweet_id,retweet_count,favorite_count
1854,675354435921575936,16176,31429
1855,676946864479084545,359,1691
1856,676470639084101634,4526,11298
1857,674788554665512960,203,785
1858,674754018082705410,425,1318
1859,675489971617296384,573,1252
1860,676942428000112642,730,2022
1861,676821958043033607,15121,22350
1862,676098748976615425,1373,2911
1863,676146341966438401,641,1865
1864,674805413498527744,342,832
1865,674800520222154752,819,2906
1866,676430933382295552,331,1358
1867,676582956622721024,266,1161
1868,676949632774234114,384,1274
1869,674774481756377088,452,1072
1870,675710890956750848,787,1825
1871,676936541936185344,4792,12404
1872,674793399141146624,1046,2419
1873,674742531037511680,49,468
1874,675362609739206656,222,1022
1875,673680198160809984,439,1313
1876,673715861853720576,1967,3400
1877,673919437611909120,353,1121
1878,674416750885273600,131,667
1879,673352124999274496,513,1593
1880,673906403526995968,1555,3042
1881,673688752737402881,473,1211
1882,674255168825880576,519,1403
1883,672834301050937345,537,1256
1884,674262580978937856,432,1258
1885,672988786805112832,272,947
1886,673662677122719744,349,1201
1887,674646392044941312,471,1379
1888,672964561327235073,614,1370
1889,672980819271634944,960,1746
1890,672984142909456390,516,1204
1891,674265582246694913,806,1578
1892,672622327801233409,463,1239
1893,674008982932058114,339,1148
1894,674468880899788800,1941,5991
1895,672591762242805761,321,911
1896,672902681409806336,467,1311
1897,672877615439593473,332,991
1898,672975131468300288,858,1600
1899,674447403907457024,345,1027
1900,674063288070742018,2094,6122
1901,673317986296586240,244,841
1902,673707060090052608,372,1055
1903,672997845381865473,676,1887
1904,673295268553605120,3020,7197
1905,673636718965334016,344,1056
1906,673709992831262724,258,800
1907,673270968295534593,346,1031
1908,672828477930868736,463,1200
1909,672898206762672129,403,863
1910,672609152938721280,372,1064
1911,673342308415348736,545,1214
1912,673583129559498752,340,1145
1913,672995267319328768,273,910
1914,673148804208660480,593,1625
1915,674051556661161984,468,1397
1916,673887867907739649,242,901
1917,673343217010679808,258,926
1918,674307341513269249,6658,10922
1919,674632714662858753,551,1451
1920,674372068062928900,303,824
1921,673350198937153538,198,720
1922,673700254269775872,539,1370
1923,673686845050527744,412,1376
1924,674291837063053312,5603,14131
1925,673240798075449344,683,1367
1926,673576835670777856,537,1330
1927,672591271085670400,177,695
1928,674045139690631169,612,1348
1929,672640509974827008,300,939
1930,672614745925664768,552,1178
1931,674410619106390016,441,1156
1932,673363615379013632,290,983
1933,674014384960745472,608,1500
1934,674394782723014656,550,1459
1935,672594978741354496,586,1279
1936,673320132811366400,7489,12871
1937,674318007229923329,499,1358
1938,672970152493887488,340,912
1939,673359818736984064,641,1388
1940,674036086168010753,196,820
1941,673711475735838725,284,996
1942,674082852460433408,161,734
1943,674075285688614912,271,956
1944,673705679337693185,390,1209
1945,673708611235921920,273,1027
1946,674042553264685056,121,691
1947,672604026190569472,381,1064
1948,674644256330530816,259,994
1949,673213039743795200,800,2145
1950,674053186244734976,1234,3162
1951,674038233588723717,401,1064
1952,674422304705744896,518,1375
1953,673612854080196609,684,1531
1954,674638615994089473,559,1631
1955,672538107540070400,344,989
1956,674606911342424069,93,906
1957,673355879178194945,545,1435
1958,673345638550134785,1200,2407
1959,673697980713705472,1875,3802
1960,673656262056419329,223,693
1961,674436901579923456,369,1073
1962,674024893172875264,1170,1711
1963,672523490734551040,160,602
1964,673689733134946305,615,1667
1965,674269164442398721,220,880
1966,673580926094458881,263,796
1967,674271431610523648,700,1509
1968,672968025906282496,516,1270
1969,674664755118911488,238,883
1970,674019345211760640,289,1083
1971,673716320723169284,715,2963
1972,674330906434379776,72,544
1973,673956914389192708,911,1878
1974,672884426393653248,800,1480
1975,671504605491109889,3364,6678
1976,671151324042559489,143,638
1977,671547767500775424,559,1291
1978,670826280409919488,3853,5269
1979,670840546554966016,183,560
1980,672139350159835138,656,1663
1981,671154572044468225,206,680
1982,672254177670729728,705,1376
1983,672466075045466113,505,1298
1984,671357843010908160,146,383
1985,671109016219725825,413,1092
1986,671896809300709376,3971,8132
1987,670783437142401025,365,788
1988,671138694582165504,376,879
1989,671485057807351808,222,727
1990,672160042234327040,339,837
1991,670792680469889025,259,787
1992,671518598289059840,283,907
1993,672267570918129665,585,1421
1994,671511350426865664,669,1523
1995,670778058496974848,70,319
1996,670782429121134593,729,1482
1997,670842764863651840,8238,23568
1998,672488522314567680,412,1063
1999,671538301157904385,368,891
2000,670822709593571328,91,579
2001,671891728106971137,542,1260
2002,671542985629241344,536,1044
2003,672068090318987265,486,1236
2004,671115716440031232,737,1302
2005,671182547775299584,319,1072
2006,671147085991960577,202,639
2007,672082170312290304,346,903
2008,671866342182637568,466,1073
2009,671729906628341761,4127,8116
2010,671882082306625538,1318,3305
2011,671497587707535361,424,882
2012,671159727754231808,75,351
2013,671347597085433856,406,918
2014,672095186491711488,351,955
2015,670764103623966721,400,1035
2016,672245253877968896,146,655
2017,670838202509447168,655,1058
2018,670823764196741120,176,738
2019,671763349865160704,852,1595
2020,671163268581498880,1036,1568
2021,672475084225949696,665,1388
2022,670733412878163972,486,916
2023,671355857343524864,113,464
2024,670727704916926465,338,797
2025,671362598324076544,285,1057
2026,671550332464455680,199,866
2027,671186162933985280,197,701
2028,672481316919734272,123,689
2029,672272411274932228,3195,6171
2030,672248013293752320,570,1664
2031,671879137494245376,633,1352
2032,672222792075620352,202,753
2033,670803562457407488,84,327
2034,670833812859932673,115,419
2035,672256522047614977,1463,2700
2036,671520732782923777,501,1336
2037,670786190031921152,192,570
2038,671744970634719232,719,1295
2039,671735591348891648,717,1379
2040,670789397210615808,224,630
2041,671789708968640512,3289,6742
2042,671122204919246848,2373,3322
2043,671390180817915904,708,1379
2044,672482722825261057,568,1079
2045,671874878652489728,522,1199
2046,671768281401958400,470,1146
2047,671533943490011136,548,975
2048,671855973984772097,415,864
2049,670797304698376195,223,704
2050,672205392827572224,1093,2164
2051,670832455012716544,206,698
2052,672169685991993344,350,977
2053,670995969505435648,279,1059
2054,671141549288370177,620,1097
2055,671528761649688577,245,804
2056,670815497391357952,1458,3026
2057,671486386088865792,184,550
2058,670755717859713024,101,423
2059,672264251789176834,321,1090
2060,671561002136281088,6865,12203
2061,670807719151067136,464,1113
2062,671166507850801152,327,835
2063,671536543010570240,385,1114
2064,671544874165002241,998,1871
2065,670717338665226240,458,1141
2066,670780561024270336,273,759
2067,671134062904504320,181,712
2068,671488513339211776,453,955
2069,672239279297454080,306,858
2070,672231046314901505,957,1749
2071,672125275208069120,1082,2282
2072,670811965569282048,256,1073
2073,671743150407421952,226,721
2074,670804601705242624,909,1870
2075,670427002554466305,150,498
2076,669683899023405056,102,370
2077,669371483794317312,168,472
2078,670442337873600512,189,620
2079,669573570759163904,131,417
2080,669353438988365824,245,601
2081,670444955656130560,1881,6424
2082,668994913074286592,211,423
2083,668852170888998912,151,432
2084,669583744538451968,873,1423
2085,670465786746662913,514,931
2086,670668383499735048,4743,10187
2087,669972011175813120,148,423
2088,670385711116361728,191,541
2089,669354382627049472,1212,2567
2090,670003130994700288,85,317
2091,669006782128353280,230,554
2092,668981893510119424,284,515
2093,669564461267722241,116,373
2094,669375718304980992,688,1266
2095,670691627984359425,231,563
2096,668815180734689280,248,536
2097,670679630144274432,269,718
2098,669037058363662336,295,626
2099,668779399630725120,349,677
2100,669684865554620416,86,492
2101,668872652652679168,286,505
2102,670319130621435904,1153,3722
2103,670403879788544000,144,408
2104,669203728096960512,441,960
2105,669000397445533696,6031,19958
2106,669359674819481600,113,353
2107,669324657376567296,196,475
2108,668960084974809088,230,672
2109,670069087419133954,225,594
2110,669625907762618368,1709,3359
2111,669993076832759809,79,311
2112,668986018524233728,155,528
2113,670411370698022913,842,1929
2114,669363888236994561,215,595
2115,669571471778410496,960,1518
2116,670055038660800512,308,637
2117,669597912108789760,142,491
2118,670434127938719744,613,1343
2119,670046952931721218,162,618
2120,669749430875258880,63,252
2121,670086499208155136,240,669
2122,669567591774625800,52,226
2123,670361874861563904,61,316
2124,669753178989142016,374,771
2125,669923323644657664,53,224
2126,670079681849372674,1158,2117
2127,669327207240699904,114,549
2128,670474236058800128,703,1442
2129,670420569653809152,298,592
2130,668989615043424256,312,641
2131,668892474547511297,140,384
2132,669216679721873412,384,1144
2133,670704688707301377,353,736
2134,668975677807423489,551,1244
2135,669351434509529089,169,413
2136,670338931251150849,101,407
2137,668992363537309700,320,714
2138,670433248821026816,106,316
2139,670428280563085312,585,1319
2140,670449342516494336,617,1153
2141,670452855871037440,193,526
2142,668955713004314625,67,264
2143,670417414769758208,305,546
2144,669680153564442624,268,640
2145,668979806671884288,329,763
2146,670061506722140161,313,728
2147,670303360680108032,123,416
2148,669970042633789440,54,288
2149,668932921458302977,54,250
2150,668826086256599040,126,417
2151,670408998013820928,208,529
2152,669015743032369152,352,711
2153,668967877119254528,21,139
2154,670421925039075328,601,1249
2155,669603084620980224,341,905
2156,670290420111441920,268,665
2157,670093938074779648,316,984
2158,670468609693655041,82,340
2159,670374371102445568,252,717
2160,669328503091937280,395,971
2161,669926384437997569,92,361
2162,670040295598354432,105,718
2163,669214165781868544,150,420
2164,668902994700836864,94,303
2165,669393256313184256,69,344
2166,670676092097810432,39,236
2167,669682095984410625,128,338
2168,669367896104181761,142,439
2169,670037189829525505,258,569
2170,668988183816871936,438,865
2171,669661792646373376,410,774
2172,670073503555706880,747,1488
2173,669942763794931712,150,482
2174,670435821946826752,486,1011
2175,667937095915278337,753,1191
2176,667065535570550784,41,159
2177,667549055577362432,2121,5492
2178,668204964695683073,184,532
2179,668620235289837568,38,190
2180,667873844930215936,383,595
2181,668256321989451776,568,1231
2182,667782464991965184,232,395
2183,668268907921326080,222,530
2184,668623201287675904,710,1360
2185,667437278097252352,223,427
2186,668291999406125056,29,231
2187,667766675769573376,204,420
2188,667495797102141441,249,498
2189,667182792070062081,5789,13555
2190,668190681446379520,190,616
2191,668542336805281792,200,431
2192,668248472370458624,453,924
2193,668237644992782336,2677,5899
2194,668496999348633600,124,391
2195,668171859951755264,183,464
2196,667138269671505920,2050,4340
2197,667924896115245057,108,280
2198,667443425659232256,543,746
2199,667861340749471744,74,230
2200,668466899341221888,482,852
2201,667524857454854144,1054,1608
2202,667832474953625600,59,284
2203,667534815156183040,494,779
2204,667177989038297088,51,183
2205,667152164079423490,15890,45215
2206,668587383441514497,1012,1585
2207,667517642048163840,181,351
2208,668480044826800133,139,437
2209,667171260800061440,77,209
2210,668636665813057536,465,992
2211,667174963120574464,73,233
2212,667530908589760512,224,445
2213,667911425562669056,281,468
2214,668226093875376128,96,284
2215,668655139528511488,206,498
2216,667773195014021121,52,223
2217,667393430834667520,52,184
2218,667550882905632768,32,0
2219,667470559035432960,90,242
2220,667211855547486208,224,464
2221,668645506898350081,502,834
2222,667866724293877760,976,2886
2223,668625577880875008,121,365
2224,668633411083464705,1515,2670
2225,667192066997374976,92,363
2226,667455448082227200,56,182
2227,667502640335572993,211,514
2228,667453023279554560,84,296
2229,668221241640230912,186,493
2230,667073648344346624,112,379
2231,667160273090932737,59,241
2232,667188689915760640,375,709
2233,668113020489474048,222,639
2234,667886921285246976,1014,1779
2235,667165590075940865,1054,2545
2236,667546741521195010,115,324
2237,667491009379606528,211,498
2238,667902449697558528,359,817
2239,667801013445750784,92,314
2240,667200525029539841,245,582
2241,667544320556335104,494,816
2242,667724302356258817,304,459
2243,667915453470232577,53,199
2244,668297328638447616,280,599
2245,668544745690562560,214,489
2246,667885044254572545,446,779
2247,668643542311546881,500,835
2248,668286279830867968,129,480
2249,667806454573760512,462,1008
2250,668154635664932864,294,473
2251,668567822092664832,49,230
2252,667878741721415682,111,375
2253,668528771708952576,210,441
2254,667176164155375616,429,579
2255,668614819948453888,300,588
2256,667405339315146752,211,445
2257,667793409583771648,311,670
2258,667550904950915073,32,0
2259,668507509523615744,98,311
2260,667369227918143488,153,350
2261,667728196545200128,143,362
2262,668274247790391296,222,782
2263,668484198282485761,220,407
2264,668142349051129856,264,549
2265,668537837512433665,67,242
2266,668627278264475648,108,300
2267,667090893657276420,117,316
2268,667070482143944705,13,79
2269,667435689202614272,79,294
2270,667509364010450944,2008,6462
2271,668641109086707712,510,1020
2272,668631377374486528,301,677
2273,667119796878725120,122,316
2274,667538891197542400,61,194
